ID_PRODUCT,PROTITLE,PRODESCRIPTION,PRORELEASEDATE,PROPRICE,PRODISCOUNT,PROREWARDPERCENTAGE,PROREFUNDABLE
205,User-centric heuristic complexity - RPG Game,Alone soon happy movie story fill. Visit camera rich hotel various thus. Indicate beat conference successful score.,2017-12-04,47.24,0.0,0,False
206,Balanced intangible time-frame - Fighting Game,Bit nearly add skin color piece. Why several environmental. Capital base start interesting.,2022-05-13,34.52,0.0,15,False
207,Integrated zero tolerance intranet - RPG Game,Nation recent head north citizen. Painting financial material federal statement. Determine reflect which under go soon.,2019-11-03,45.12,0.0,0,True
208,Multi-lateral 24/7 neural-net - Simulation Game,Building effect power art popular finally new. Us college pass lay road worker evidence reduce. Loss institution away agreement could move meet house.,2018-01-16,58.09,0.0,,False
209,Realigned bi-directional installation - Sports Game,Upon own special feel. Catch such end contain.,2024-12-10,21.76,0.0,10,False
210,Automated disintermediate forecast - Indie Game,Lot method south bag miss sort unit. Arm often daughter wind. Radio contain hot see certainly player car.,2021-08-04,37.97,0.0,15,False
211,Programmable tertiary leverage - Horror Game,Young north whatever big where. Tend spring pay note. Group ball voice audience interest child nice.,2020-09-25,6.28,0.0,,False
212,Persevering reciprocal concept - Adventure Game,Four enjoy radio miss east. May product prepare return certainly. Mind there north show fire relationship never.,2022-08-31,33.38,0.13,10,True
213,Integrated attitude-oriented knowledge user - Platformer Game,Chair color low particularly school remember place. Company along project.,2022-11-01,19.65,0.0,,True
214,Universal fault-tolerant knowledgebase - Sports Game,Garden pattern despite whether. You war little let law. No evidence step.,2019-06-01,58.44,0.0,0,True
215,Face-to-face asymmetric conglomeration - RPG Game,Effect buy bed respond picture me front. Product month to major wife. Meeting true mother line have. White defense decision theory.,2017-07-08,57.91,0.0,10,False
216,Enhanced stable capability - Sports Game,Father sure quickly.,2020-02-11,32.04,0.0,0,True
217,Re-engineered fault-tolerant archive - Simulation Game,Claim material determine fill people foot treatment. Claim defense gun bar.,2020-03-10,24.27,0.13,,False
218,Diverse eco-centric extranet - Horror Game,Note suggest win purpose recently believe. Will change my push. Phone simple may pay job through carry make.,2020-11-11,62.31,0.0,,False
219,Streamlined foreground workforce - Platformer Game,Why heart course child. Song former hit middle.,2018-02-22,51.45,0.0,15,False
220,Profit-focused static methodology - Racing Game,Environmental watch dinner care sit leave. Which investment recognize car.,2018-09-24,31.64,0.41,,False
221,Multi-layered analyzing product - Shooter Game,Once enter sing choice base certainly song. Citizen want religious person wonder about. Professional least maybe year authority. Spring career similar professor.,2020-01-19,59.33,0.39,,True
222,Object-based encompassing secured line - Indie Game,Kitchen clear toward. Player they fact follow cost. Buy home former leg author.,2017-09-29,56.55,0.0,10,False
223,Digitized motivating budgetary management - Sports Game,Participant myself land. House memory politics.,2024-11-07,35.41,0.25,,True
224,Networked secondary encoding - Fighting Game,Teach western military factor him serious operation past. None wrong type bill rate cultural.,2022-10-05,56.22,0.33,,False
225,Intuitive context-sensitive product - Horror Game,Evening find consider dinner easy nothing. Same word catch fact door.,2022-08-01,34.21,0.0,20,True
226,Reactive composite definition - Strategy Game,Interest store deal magazine debate analysis fish. Strategy about four agree nor before dream. Sea today reflect red night.,2018-09-10,67.16,0.0,15,True
227,Intuitive systematic alliance - Fighting Game,Camera describe gas study man hand anyone. Cause body chance scientist by day. Hear food language rich.,2018-09-14,53.74,0.0,10,True
228,Total full-range task-force - Indie Game,Table see adult. Ten grow sometimes different both simply. Success social stuff now effect four.,2024-06-27,5.95,0.03,,True
229,Front-line secondary productivity - Racing Game,Stay space American little full fill time. Staff rule relationship himself language.,2015-12-11,11.36,0.0,,True
230,Reverse-engineered homogeneous success - Puzzle Game,Statement here to sign. Nature eight particular nothing safe even week eight. Firm loss couple certainly figure.,2020-05-23,8.1,0.4,20,True
231,Distributed global info-mediaries - Racing Game,Subject all guy put.,2021-11-29,32.35,0.0,5,False
232,Synergistic actuating conglomeration - Indie Game,Market ability make appear.,2022-10-17,68.8,0.66,20,False
233,Vision-oriented dynamic alliance - Shooter Game,Bad according something would. Business two nor tend. Field social wait away reduce.,2016-09-06,32.97,0.3,,False
234,Virtual maximized task-force - Simulation Game,Push when white billion enjoy rather all data. Do behind event sister. Car she over realize free. Represent case order brother personal.,2021-05-31,57.59,0.0,5,True
235,Configurable multimedia structure - Simulation Game,Of street tend area range. Above where state. Parent writer bed will.,2016-09-13,41.95,0.0,10,False
236,Pre-emptive stable installation - Sports Game,Impact town form ok. Build sometimes source professor officer have reality industry. First west include these fish much.,2019-12-03,19.02,0.5,,True
237,Universal next generation flexibility - Simulation Game,Political full kind draw teacher. Throughout should article standard. Pretty leader degree then father machine.,2021-12-23,28.91,0.0,0,False
238,Expanded contextually-based contingency - Racing Game,Large walk response land little station show. Total add buy suggest. Especially stock enjoy southern.,2021-10-26,39.48,0.0,,False
239,Devolved interactive utilization - Puzzle Game,Cold natural continue arm. Evidence themselves ball fly.,2021-12-27,26.59,0.0,15,False
240,Organized uniform Graphical User Interface - Shooter Game,Mention or performance anything hair. Simply you green picture. Often old later.,2016-11-11,8.86,0.0,,True
241,Integrated maximized middleware - RPG Game,Computer join recently I young good apply. Early painting structure quality where with start. Clear much alone again.,2023-03-09,68.62,0.0,5,True
242,Face-to-face exuding artificial intelligence - Casual Game,Him detail rate stand color three voice leader. Answer guy side stuff operation.,2015-12-15,42.79,0.14,,False
243,Proactive intermediate application - Indie Game,Force through boy environment thousand claim. Pick still deal not home son letter.,2017-03-28,20.33,0.0,,False
244,Persevering asynchronous database - Fighting Game,My suffer professor decision price policy.,2024-09-24,21.56,0.0,10,True
245,Sharable analyzing application - Adventure Game,Indeed someone plan beyond. Shake camera movie to. While something main exist have deep out.,2019-08-02,26.26,0.61,0,False
246,Upgradable asymmetric info-mediaries - Strategy Game,Person follow bill threat now one. Car standard six information group. Whom since through season poor standard popular. Any sport hope five.,2016-03-04,26.64,0.03,20,True
247,De-engineered methodical monitoring - Simulation Game,Movement at build avoid. You know attack drop six sport body.,2021-04-11,34.93,0.0,10,False
248,Implemented eco-centric framework - Adventure Game,Sit quality decision speak effort cause vote. Statement nor memory listen international management detail. Prepare girl involve their.,2021-06-14,44.22,0.0,,False
249,Persistent zero administration approach - Action Game,Position rock bank. Question ability herself successful thousand among seat line.,2017-08-01,62.03,0.0,,False
250,Extended zero administration instruction set - Shooter Game,Forget laugh fall certainly professor difference ground a. Least level answer manage just. Goal baby herself long image we.,2022-09-27,8.59,0.0,,True
251,Ergonomic scalable toolset - Horror Game,Lay whom general safe hit. Until these lot join window.,2021-09-26,16.88,0.0,5,True
252,Team-oriented context-sensitive product - Shooter Game,Hope author real weight land bad actually her. Hand only movie present official human. Top culture remain amount man ever question.,2017-12-10,67.66,0.0,20,False
253,Compatible asymmetric orchestration - Horror Game,Than image herself bank. Break go western miss occur college make. Get fact natural none member prove material.,2018-03-12,7.52,0.62,,True
254,Compatible explicit analyzer - MMORPG Game,Water first them recognize these. Box thank agree reduce.,2016-12-15,65.97,0.0,,True
255,Configurable directional architecture - Fighting Game,Argue thing political piece back man brother. Mind wind smile lay mother mention wait this.,2017-10-30,63.65,0.0,,True
256,Re-contextualized incremental help-desk - Platformer Game,Technology record series for. Involve vote recently face science actually course. Able campaign growth yet offer. Provide join hit learn two.,2022-07-04,44.43,0.0,10,True
257,Ameliorated intangible open system - Shooter Game,Little writer either soldier design control must. Sort different artist staff someone woman. Fine drop room behavior performance.,2024-07-16,49.99,0.0,20,True
258,Expanded secondary concept - Casual Game,Most so parent. Responsibility resource again politics fund whose. Reality theory own hold professor yard man.,2021-12-10,10.96,0.26,,False
259,Focused object-oriented model - Shooter Game,Argue tell leader set economic can my. Collection including ok like those factor minute. Attention gun economy practice tonight.,2020-04-09,60.88,0.0,20,True
260,Implemented secondary attitude - Strategy Game,Relationship there stop customer value more.,2022-11-14,59.76,0.0,5,False
261,Inverse grid-enabled circuit - Horror Game,Unit into bit mention might wonder.,2020-10-05,35.45,0.12,,False
262,Multi-tiered clear-thinking hardware - MMORPG Game,Soldier difference likely note course environment recent. Figure catch politics those maintain along hundred. Or sign lot theory research worker.,2019-08-20,51.19,0.36,0,True
